"","gene","colon","heart","jejunum","kidney","liver","lung","cluster","membership"
"2908","Gm22973",0.454516443812961,-0.988963697156057,0.0195205338900282,-0.842252038805244,-0.366549121013842,1.72372787927215,3,0.614091950958288
"2909","Gm23034",0.967136213447109,-0.864004316504543,-0.900012411248675,-0.0222182692626407,-0.632603832359782,1.45170261592853,3,0.467471779111505
"2910","Gm23199",0.0403797207949302,-0.462463635165255,-0.205725595719976,-0.708874742544718,-0.625162424761625,1.96184667739664,3,0.930985663610021
"2911","Gm23287",-0.465049427282358,-0.465049427282358,-0.322389430092476,-0.465049427282358,-0.318576516032516,2.03611422797207,3,0.939927587109805
"2912","Gm23510",-0.355870783237644,-0.374041867830369,-0.397612629278732,-0.407690388394306,-0.503355940924178,2.03857160966523,3,0.976616438563479
"2913","Gm23517",-1.18138110878468,0.219805101703542,-0.554007410911491,0.628306865432664,-0.665573341089703,1.55284989364967,3,0.580216256466838
"2914","Gm23910",0.217416826921376,0.24356971426695,-0.637454412517337,-0.760793412635043,-0.848377257711002,1.78563854167506,3,0.881567051223419
"2915","Gm24468",-0.541650169841,-0.367853664875839,-0.264074290756017,-0.360561682084058,-0.496806344625172,2.03094615218209,3,0.960675583567454
"2916","Gm24637",0.0763583915091804,-0.0957740498717697,-0.776009906124105,-0.639988305087511,-0.495349913403197,1.9307637829774,3,0.939150863543616
"2917","Gm25512",-0.408248290463863,-0.408248290463863,-0.408248290463863,-0.408248290463863,-0.408248290463863,2.04124145231932,3,0.963989938940266
"2918","Gm26208",-0.408248290463863,-0.408248290463863,-0.408248290463863,-0.408248290463863,-0.408248290463863,2.04124145231931,3,0.963989938940266
"2919","Gm28856",0.0788585238123704,-0.674129462611307,-0.278971599309587,-0.524704816765131,-0.566951143081478,1.96589849795513,3,0.912407916086622
"2920","Gm29508",-0.475088672234952,-0.343531730664373,-0.475088672234952,-0.40923937539812,-0.334500875250928,2.03744932578332,3,0.956576306081586
"2921","Gm3055",0.02577127071486,-0.316119652766485,-0.452212314568214,-0.507575205817914,-0.726940878717225,1.97707678115498,3,0.97639123201451
"2922","Gm30716",0.77570691321732,-0.169870031040855,-0.779936681380472,-0.659800248549513,-0.803314438764554,1.63721448651807,3,0.698153042542396
"2923","Gm31463",-0.408248290463863,-0.408248290463863,-0.408248290463863,-0.408248290463863,-0.408248290463863,2.04124145231932,3,0.963989938940266
"2924","Gm31828",-0.500574106801214,-0.275603357422396,-0.500574106801214,-0.500574106801214,-0.249949517784402,2.02727519561044,3,0.942907964733895
"2925","Gm32618",1.14189195623023,-0.0607987413108449,-0.461420775240625,-0.868088001736388,-1.03662063373221,1.28503619578984,3,0.388672439619037
"2926","Gm32857",-0.408248290463863,-0.408248290463863,-0.408248290463863,-0.408248290463863,-0.408248290463863,2.04124145231932,3,0.963989938940266
"2927","Gm36161",-0.431020649753485,-0.166318073660049,-0.489822883313217,-0.41695412728174,-0.521048614390691,2.02516434839918,3,0.982546907665004
"2928","Gm36283",-0.299860913205903,-0.705385895021939,-0.596881094485943,0.203241037771086,-0.532729035365805,1.9316159003085,3,0.870942141155188
"2929","Gm39321",0.385257466570713,-0.899481347321338,0.867515929427178,-0.851137799885659,-0.855967470101736,1.35381322131084,3,0.340290112934961
"2930","Gm39822",-0.455535459578023,-0.215362547135976,-0.412864278622263,-0.429579730797326,-0.517300877766313,2.0306428938999,3,0.97997205655742
"2931","Gm4204",-0.649926482780382,-0.240301864466305,-0.863540240851296,1.11153665290605,-0.758792401966344,1.40102433715827,3,0.438535452364831
"2932","Gm48716",-0.348928863722431,-0.181332548249902,-0.517142614801586,-0.419835221368495,-0.55581311016049,2.0230523583029,3,0.986920063273625
"2933","Gm49252",-0.584117845717894,0.495303262522365,-0.584117845717894,-0.584117845717894,-0.584117845717894,1.84116812034921,3,0.881436199308479
"2934","Gm4956",-0.328205081654126,-0.528364553458873,-0.54196939867108,-0.359248756481378,-0.271195855080739,2.02898364534619,3,0.935417125725844
"2935","Gm5084",-0.284749228802425,-0.669125020265185,0.390304833006231,-0.630920924992671,-0.669125020265185,1.86361536131924,3,0.785440982784426
"2936","Gm5362",-0.123960378133106,-0.430966739003784,-0.559657516083357,-0.332463329086529,-0.566471986170068,2.01351994847684,3,0.974764272146056
"2937","Gm5706",-0.414772109634652,-0.414772109634652,-0.414772109634652,-0.38197737872857,-0.414772109634652,2.04106581726718,3,0.96416157429288
"2938","Gm5750",-0.256705028512981,-0.543706446709916,-0.305050764245625,-0.543242274478419,-0.377979727846112,2.02668424179305,3,0.94058624445738
"2939","Gm6418",-0.408248290463863,-0.408248290463863,-0.408248290463863,-0.408248290463863,-0.408248290463863,2.04124145231932,3,0.963989938940266
"2940","Gm7213",-0.608457302323871,-0.608457302323871,0.689014739623566,-0.608457302323871,-0.608457302323871,1.74481446967192,3,0.653759267169553
"2941","Gm7389",-0.563466902321565,-0.641616738249461,-0.701706220297316,0.877427709242457,-0.598595346967112,1.627957498593,3,0.581529620960141
"2942","Gm7694",-1.32127500135767,-0.0629264215124448,0.806498588994575,0.453381113097758,-1.03021047834403,1.15453219912182,3,0.365156030149615
"2943","Gm7839",-0.583181727340185,-0.583181727340185,-0.260567019231598,0.0325524974535929,-0.583181727340185,1.97755970379856,3,0.908563336991975
"2944","Gm7871",-0.408248290463863,-0.408248290463863,-0.408248290463863,-0.408248290463863,-0.408248290463863,2.04124145231932,3,0.963989938940266
"2945","Gm8188",0.783622275122311,0.457215264069419,-0.899831319718093,-0.719386574686796,-0.989387574992552,1.36776793020571,3,0.54004941828018
"2946","Gm8220",-0.545125586265602,-0.545125586265602,-0.545125586265602,0.243475776578121,-0.545125586265602,1.93702656848429,3,0.880036799874993
"2947","Gm8229",-0.408248290463863,-0.408248290463863,-0.408248290463863,-0.408248290463863,-0.408248290463863,2.04124145231932,3,0.963989938940266
"2948","Gm8817",-0.248178677421876,-0.600953443359773,0.880088753572427,-0.702932391406619,-0.90554674200761,1.57752250062345,3,0.528990340352044
"2949","Gm8826",-0.408248290463863,-0.408248290463863,-0.408248290463863,-0.408248290463863,-0.408248290463863,2.04124145231932,3,0.963989938940266
"2950","Gm9172",-0.408248290463863,-0.408248290463863,-0.408248290463863,-0.408248290463863,-0.408248290463863,2.04124145231932,3,0.963989938940266
"2951","Gm9645",-0.262883088098306,0.192071169346245,-0.861076867180153,-0.928494886904707,0.047035192153754,1.81334848068317,3,0.772101400355703
"2952","Gm9917",-0.236950514779517,-0.377745573506377,-0.133087885111666,-0.547841524521034,-0.7020015528357,1.99762705075429,3,0.965639989585117
"2953","Gnai2",-0.394809149982938,0.756591637204908,-0.132507344849192,-0.568807788406144,-1.22180708937478,1.56133973540815,3,0.699124755808125
"2954","Gnao1",-0.487408091836975,0.513306326563549,-0.505830328629083,-0.458084979524719,-0.871384275538454,1.80940134896568,3,0.895271057268665
"2955","Gnaq",-0.078168507023381,-0.43877924881882,-0.488984045134392,0.00946133064353352,-0.927543647237627,1.92401411757069,3,0.948225095743252
"2956","Gnptab",0.55883750380067,-0.151808341002053,-0.00118073204115034,-0.0399268533319043,-1.69889449831061,1.33297292088505,3,0.497356963669208
"2957","Golm2",-0.512594771058565,-0.598584511549076,-0.693080425735727,0.876499660413339,-0.69800673874181,1.62576678667184,3,0.595108285496308
"2958","Gon4l",0.571997879305877,0.17836610015111,-0.512136423540959,-0.533406298991202,-1.27554672860954,1.57072547168471,3,0.715411990304282
"2959","Got1l1",-0.357383466472815,-0.412232002917139,-0.458013021433303,-0.367233839440161,-0.444726692546562,2.03958902280998,3,0.969980787496387
"2960","Gphb5",-0.782271976717931,-0.209156208249216,-0.284578749336229,0.153607135409577,-0.782271976717931,1.90467177561173,3,0.894263811460495
"2961","Gpm6b",-0.451425237343822,0.412506063060329,-0.619568751061814,-0.502392459895516,-0.707187227784447,1.86806761302527,3,0.925549691659249
"2962","Gpnmb",0.12246272339053,0.0139295237924202,-0.241676348452283,-0.852247774958246,-0.889013553512735,1.84654542974031,3,0.907213194436503
"2963","Gpr132",-0.381394002406814,-0.58727717588726,0.71640722346406,-0.711209542454883,-0.748394386748091,1.71186788403299,3,0.640172719534108
"2964","Gpr137c",-0.222369297481559,1.17252974780507,-0.771737513587005,-0.578724228563205,-0.932347654599094,1.33264894642579,3,0.459767519372006
"2965","Gpr171",-0.139474562906252,-0.721509424023274,0.896961111349941,-0.780193764200986,-0.804709475886178,1.54892611566675,3,0.485725428830142
"2966","Gpr179",-0.449772897690761,-0.576689654235637,-0.590081522874601,0.698228730517193,-0.807286618711279,1.72560196299508,3,0.707338762843826
"2967","Gprc6a",-0.367778765965015,-0.419895329049321,-0.413353960243084,-0.419895329049321,-0.419895329049321,2.04081871335606,3,0.965770089296959
"2968","Gpx8",-0.612297946957796,0.50661980771778,-0.852259399733421,0.378203469426003,-1.00067507034382,1.58040913989126,3,0.683937556883196
"2969","Gramd2a",-0.375085760084553,-0.453358093742238,-0.30869582371155,-0.446588971742226,-0.454118033357903,2.03784668263847,3,0.961793969182824
"2970","Grem2",-0.231421456386044,-0.827865931193199,-0.642403215972478,-0.470516729606464,0.289934125699345,1.88227320745884,3,0.712504891067698
"2971","Grhl1",-0.457725816324465,-0.607372144040036,-0.432440641250898,-0.0840208954677405,-0.429231832392539,2.01079132947568,3,0.925860959530531
"2972","Grk5",-0.359103237621758,0.485692122613942,-0.54356311402819,-0.551826616129977,-0.850868654187996,1.81966949935398,3,0.907412010607198
"2973","Gsk3b",-0.111596558293106,-0.2403379099842,0.491311253715699,-0.279836234534453,-1.44638235548352,1.58684180457958,3,0.660473168675475
"2974","Gsta4",-1.01243920886311,-0.121228281251394,-0.301241525962346,-0.676584017850178,0.286800242557465,1.82469279136956,3,0.687858160989321
"2975","Gtf3c4",1.12077547053692,0.0748587249783949,-1.21169273418351,-0.86624205587962,-0.310666424048511,1.19296701859633,3,0.383014954411545
"2976","Gtsf1l",0.120927359364016,-0.59459658847312,-0.295996305495503,-0.59459658847312,-0.59459658847312,1.95885871155085,3,0.91889899398513
"2977","Gusb",0.404629241470762,-0.338738867245009,-1.38322463480696,0.865560730728231,-0.763298689553817,1.21507221940679,3,0.39008321750546
"2978","H2-T24",-0.670402523032953,0.512377963285935,-0.362120730637479,-0.591167116222775,-0.707259404417208,1.81857181102448,3,0.867241809156338
"2979","Hap1",-0.212688221979423,-0.44163438113774,-0.0183040375393026,-0.431214296031903,-0.855951965504362,1.95979290219273,3,0.946705406664261
"2980","Has3",0.00567743688730739,0.987134316351653,-0.611258091394123,-0.691550235211747,-1.09512300509697,1.40511957846388,3,0.561687165025849
"2981","Hbegf",-0.366936362912119,0.0983877695197656,-0.168660647341918,-0.311425173501821,-1.11732932551628,1.86596373975237,3,0.944446348271504
"2982","Hcar2",0.0841808180007777,-0.762243249484231,-0.671864215951089,0.116063376752006,-0.645173213914151,1.87903648459669,3,0.848515450339649
"2983","Hcfc1",-0.16496119629151,0.532164172244296,-0.00611982547503725,0.195015071656781,-1.77753204707052,1.22143382493599,3,0.48090266232908
"2984","Hck",-0.344428232329041,-0.69025342045068,0.553002928642284,-0.799318687525031,-0.508352812136639,1.78935022379911,3,0.68383377174548
"2985","Hdc",-0.525610727103735,-0.402136060973502,-0.505491363015155,-0.383297997163001,-0.211928178844711,2.0284643271001,3,0.928511450082274
"2986","Heatr5b",0.0275344777109494,0.784490885730092,-0.345230656564217,0.225868973895402,-1.75589266131808,1.06322898054586,3,0.389614530031367
"2987","Heca",0.960409724663523,-0.362520700884559,-0.893770948798565,-0.528419870087999,-0.712215837429273,1.53651763253687,3,0.575495359376882
"2988","Hecw2",-0.609625019971795,0.29714154367066,-0.68169623544275,-0.327505538097571,-0.583076314022597,1.90476156386405,3,0.928148154826842
"2989","Hepacam",0.727918857200614,-0.552022408488893,-0.56705052311242,-0.644227611021298,-0.684977496865618,1.72035918228761,3,0.714576556366176
"2990","Herc6",-0.593906581307431,-0.881901604946739,0.933409132129811,-0.769877924804438,-0.222646031938408,1.53492301086721,3,0.442742745720781
"2991","Hey1",-0.484659215088133,0.00306732835249984,-0.491486031673568,-0.499185472464509,-0.526914549841521,1.99917794071523,3,0.974683023686486
"2992","Hgf",-0.185229524908435,-0.693616331037888,-0.574984992610463,-0.52666332610595,0.0116190119904395,1.9688751626723,3,0.836089815689597
"2993","Hhip",0.0881711630669,-0.786074663244386,0.302508280276559,-0.724055765232309,-0.691665574396212,1.81111655952945,3,0.735507109713596
"2994","Hilpda",-0.453936009976898,-0.339314761526751,-0.453936009976898,-0.336827001835618,-0.453936009976898,2.03794979329306,3,0.971398963714703
"2995","Hip1",-0.682287409910475,0.713597048610015,-0.637307157581824,-0.437460390737841,-0.678964372261593,1.72242228188172,3,0.785310800991237
"2996","Hirip3",0.0624636535433164,-0.211349493752397,0.0290631738413437,-0.378106649785567,-1.28133818365899,1.7792674998123,3,0.863425410089782
"2997","Hivep1",-0.184530542249882,0.186281895990619,-0.215430007572687,-0.424284927020967,-1.18123835700121,1.81920193785413,3,0.926902567439698
"2998","Hivep3",-0.172956344275785,-0.0879034752891024,-0.395695478357367,-0.576403862264996,-0.746137132822292,1.97909629300954,3,0.986264950378925
"2999","Hlx",-0.594977346357863,0.712673329443146,-0.722612999833124,-0.592988898570443,-0.529498195578891,1.72740411089718,3,0.776788343837332
"3000","Hmbox1",-0.455922657504258,-0.358442431614449,-0.313464156747617,-0.224590702214445,-0.6655114826194,2.01793143070017,3,0.975845208981938
"3001","Hmcn1",-0.209209046020522,-0.164535119945401,-0.487304011387207,-0.577407208210229,-0.569903514200843,2.0083588997642,3,0.98355679936835
"3002","Hmgcll1",-0.299216030648753,-0.474618380964696,-0.491601660049742,-0.268224862003649,-0.497197313906544,2.03085824757338,3,0.968490866587396
"3003","Homer3",-0.487194725413261,0.304537727374125,-0.646285827247429,-0.367695644833344,-0.705720795061732,1.90235926518164,3,0.947183011236849
"3004","Hpcal4",-0.303007062523224,-0.514607530836341,-0.47671473976209,-0.153093166583666,-0.569570506413142,2.01699300611846,3,0.963396549160587
"3005","Hpgd",0.0688006917216107,-0.929779691728318,0.590935461888304,-0.939903222407222,-0.435739793576735,1.64568655410236,3,0.53520643576578
"3006","Hs2st1",-0.389500944712793,-0.423041697236858,-0.380820920988519,-0.353772655135215,-0.491803344815026,2.03893956288841,3,0.970846350061179
"3007","Hs3st1",0.486601197877463,-0.26760895529988,-0.0984878716065115,-0.816839095662075,-1.02519306518375,1.72152778987475,3,0.768048771653985
"3008","Hspa13",-0.174827744223494,-1.78501655472105,0.170138352457551,0.217912386896857,0.300381180201739,1.2714123793884,3,0.306299044007206
"3009","Hspa2",-0.713722879460273,0.293132984491702,-0.644623838249578,-0.0903768237628285,-0.709308072824597,1.86489862980557,3,0.903037515673656
"3010","Huwe1",-0.208692877724741,0.502400934675032,-1.12732602800543,0.407258446188783,-1.04706345734463,1.47342298221099,3,0.615410954464588
"3011","I830077J02Rik",-0.236522018179907,-0.627554232033712,0.526164181231081,-0.720231288740507,-0.734814685321309,1.79295804304435,3,0.722222516589731
"3012","Icam1",-0.442660889484463,-0.359445202199506,-0.418542434045516,-0.39141544045644,-0.428287981882607,2.04035194806853,3,0.968168953682986
"3013","Icam2",-0.597732898350157,0.319319095301309,-0.57653826442077,-0.498864772661923,-0.556598419710493,1.91041525984203,3,0.928251636707944
"3014","Id3",0.0280081470209903,0.0738725010302028,0.476247753575934,-1.81511365174257,0.0238319439705918,1.21315330614485,3,0.365805740579233
"3015","Ier5",0.429903661013868,0.437548677135831,0.52824396766297,-1.00115364004253,-1.47487685484487,1.08033418907473,3,0.353307986152482
"3016","Ifi203",-0.655020565153981,0.392828940924134,-0.422789259367449,-0.550688129503102,-0.641368883219982,1.87703789632038,3,0.907703128559563
"3017","Ifi206",-0.556858363528424,-0.51361066562765,0.127292732779093,-0.570645112751264,-0.455204375209489,1.96902578433774,3,0.875633013539742
"3018","Ifi209",-0.3202887736288,-0.545882042517137,0.130552289233246,-0.626906964488724,-0.595673783152008,1.95819927455342,3,0.889978280921137
"3019","Ifitm10",-0.568056989370058,-0.227483835246857,-0.517550069527016,-0.291767559521357,-0.419207104102686,2.02406555776797,3,0.962837489239503
"3020","Ifnar1",-0.238003565306354,-0.559302572454071,0.184535615266228,-0.761454566988359,-0.552327083916959,1.92655217339952,3,0.852550751739794
"3021","Ifnar2",-0.825658589649666,0.290998260559288,-0.665932323311807,-0.385902827493164,-0.298250565210498,1.88474604510585,3,0.859825380425026
"3022","Ifngas1",-0.555501863513604,-0.471573486637766,-0.466512766230821,-0.296002025432326,-0.237121076246979,2.0267112180615,3,0.922402951130033
"3023","Ift140",0.622678015989469,-0.956987865506082,-0.0172518205633141,-0.00555253825237065,-1.16909874559434,1.52621295392664,3,0.523159837394888
"3024","Ift56",-0.45969071507333,-0.43615780232547,-0.800278771333366,1.13508282873813,-0.840237832406615,1.40128229240065,3,0.434986821893326
"3025","Ift80",-0.382557547408002,-0.421866183950442,-0.687352962759472,0.337189322487374,-0.730947865233728,1.88553523686427,3,0.880012347487535
"3026","Igfbp6",-0.392127168312381,0.0843511470388985,-0.587848925933761,-0.509456897604274,-0.571602119469253,1.97668396428077,3,0.974990590200369
"3027","Igkv2-107",0.0921138027877196,-0.517913403953553,-0.517913403953553,-0.517913403953553,-0.517913403953553,1.97953981302649,3,0.941250092465061
"3028","Igkv8-18",0.601139645780868,-0.804298491720595,0.178996444892764,-0.804298491720595,-0.804298491720595,1.63275938448815,3,0.574888033490566
"3029","Igsf10",1.10723718671581,-0.484247198905141,-0.220257246593668,-0.864058730193824,-0.917816192252094,1.37914218122892,3,0.388878737736822
"3030","Igsf6",-0.1681958933588,-0.29367072011211,-0.0563038060475545,-0.941377353913608,-0.480797539740078,1.94034531317215,3,0.892636092308614
"3031","Ikbip",0.526600399709644,0.345201289158206,-0.712397805593653,-0.125338880111962,-1.4452704734343,1.41120547027206,3,0.60867542809717
"3032","Il10ra",-0.179614317166036,-0.163535054097431,-0.105946033198345,-0.838396420533052,-0.659719519250362,1.94721134424523,3,0.936175399506681
"3033","Il12a",-0.474880710610168,-0.0870050561478286,-0.391979975569983,-0.529588607029218,-0.529588607029218,2.01304295638641,3,0.976310158620366
"3034","Il12b",-0.411065281000482,-0.621919728028627,-0.0272158933190698,-0.369387584435245,-0.566843707335575,1.996432194119,3,0.917781288740071
"3035","Il17re",0.995731872887756,-0.826758033545453,-0.778522420677503,0.104808236397258,-0.883527238714186,1.38826758365213,3,0.432171199209745
"3036","Il18r1",-0.395488935003052,-0.431153442707639,-0.345527474874393,-0.425986630349936,-0.441846674477834,2.04000315741285,3,0.963963548949842
"3037","Il18rap",-0.316104220023946,-0.5326603842948,-0.092818427757129,-0.508160388334236,-0.559385040560044,2.00912846097015,3,0.940859441267421
"3038","Il1b",-0.409413616244677,-0.512890686969694,-0.163437954423936,-0.582662140599595,-0.35140521503403,2.01980961327193,3,0.923221000121654
"3039","Il1r1",0.369711054504334,-0.0688770567153459,-1.00327353569404,-1.26248360746344,0.577686599955468,1.38723654541303,3,0.438177929065881
"3040","Il1rl1",0.55938819815597,0.00327047684709579,0.50381952458893,-1.14071971253648,-1.21372748985833,1.28796900280282,3,0.410637893505521
"3041","Il1rl2",0.0825375212317628,0.145665559623664,-0.371648853015505,-0.727544543094344,-0.965435444786921,1.83642576004134,3,0.924359171946325
"3042","Il27ra",-0.71866161143403,0.973677616666846,0.150408527599297,-0.987715918908921,-0.796912277904023,1.37920366398083,3,0.500326589300779
"3043","Il2rg",-0.449383115124257,-0.00971754946506097,0.0560696086303174,-0.745219121561061,-0.763825921149149,1.91207609866921,3,0.916022623099355
"3044","Il33",-0.673831211623512,-0.46935517609361,0.652640855493747,-0.535578791441299,-0.729195244063609,1.75531956772828,3,0.690291014932665
"3045","Il36g",-0.411828428495902,-0.411828428495902,-0.411828428495902,-0.393875102710107,-0.411828428495902,2.04118881669371,3,0.964116652037843
"3046","Il6",-0.411590784878112,-0.290056150351028,-0.348418568185353,-0.525897057692992,-0.458346975664148,2.03430953677163,3,0.970846420168771
"3047","Il6st",-0.916965900827287,0.22852180318075,-1.13694912968777,0.1277395622355,0.0251258492971554,1.67252781580165,3,0.633443617384669
"3048","Ilf3",0.369819314450791,0.65075399807716,-0.676757702024422,-0.0117723915375833,-1.56717952038438,1.23513630141844,3,0.491123825538682
"3049","Impdh1",-0.305157294749001,0.11254831975798,-0.595702555812925,-0.490892959619058,-0.679524815426769,1.95872930584977,3,0.979444602130094
"3050","Ing1",0.61762010013659,-0.107451792545682,-0.0910329817578593,-0.603638833958724,-1.35986943686784,1.54437294499352,3,0.643848095281844
"3051","Inhbb",-0.618461182247173,-0.149203116200109,-0.505045017902797,-0.302731664807484,-0.438558458647028,2.01399943980459,3,0.960872109951506
"3052","Inip",0.512075691760243,0.0309722013270057,0.364031023167123,-0.647218614023988,-1.57070164586173,1.31084134363135,3,0.462704203454312
"3053","Inmt",-0.857228294531242,-0.807004796222061,-0.85843915020335,0.225444240833365,0.842401829069335,1.45482617105395,3,0.367050293510718
"3054","Ino80e",0.12228161718538,-0.0484798430509383,-0.472914113434745,0.207487940710765,-1.43677351635423,1.62839791494377,3,0.771023445375352
"3055","Inpp4a",-0.265031821361051,0.288029973587807,0.532178366303329,-1.24188522879543,-0.836798115216466,1.52350682548181,3,0.584502308476089
"3056","Inpp5d",-0.381566038991754,-0.135888736228129,0.182083800315483,-0.769066884881536,-0.789688617673458,1.89412647745939,3,0.889499961373192
"3057","Inpp5k",-0.105236371880038,0.0998990897861979,-0.644853006231128,-0.167887683717623,-1.04015010097415,1.85822807301674,3,0.954265847828434
"3058","Ints3",0.549829637163088,-0.565015280580485,0.50706600850918,-0.576649400132107,-1.33333561035809,1.41810464539841,3,0.451054970594165
"3059","Ints7",0.811477401902598,-1.26976339120278,-0.0274849251182386,-0.719700157140847,-0.25863005648714,1.46410112804641,3,0.39420854993957
"3060","Ip6k1",0.303492155870413,-0.480046087232384,0.929017345979277,-0.975352142735629,-1.07982041369336,1.30270914181169,3,0.34941433647052
"3061","Ip6k2",0.214603089648905,-1.15130141160415,-0.488432066818443,1.04517312807124,-0.864846962349393,1.24480422305185,3,0.340907216981506
"3062","Ipo9",-0.817711097960842,0.516613480827756,-1.22766649166873,0.591178081399248,-0.471491186318936,1.40907721372151,3,0.49033456947374
"3063","Iqca1",-0.405150913458876,-0.410218137264183,-0.412648260817676,-0.403076556196183,-0.410134696325048,2.04122856406197,3,0.96430769655736
"3064","Isg20l2",0.824081961848877,-0.751963738609968,0.191847141592095,-1.17857905544802,-0.520273442637497,1.43488713325451,3,0.404724887569483
"3065","Ism2",-0.821923817280749,0.49987166974348,-0.381564714572327,-1.33741091195915,0.851084275867342,1.18994349820141,3,0.335140063635048
"3066","Itga1",-0.435109816768671,-0.165941407258888,-0.602796833240967,-0.157297447743402,-0.636370269148629,1.99751577416056,3,0.979691873545651
"3067","Itga4",-0.101122084829056,-0.600491689479469,0.180803144102343,-0.656648304696411,-0.728863510322375,1.90632244522497,3,0.858209415636808
"3068","Itga9",-0.584794714632055,0.90482432825893,-0.734151135922438,-0.704518511228885,-0.484304937756169,1.60294497128062,3,0.655289058606088
"3069","Itgal",-0.484569637921938,-0.65562159336471,-0.0357835354066993,-0.682240087291023,-0.105817539471804,1.96403239345617,3,0.820481615018726
"3070","Itpkb",-0.648008955324508,1.08125743057696,-0.709822111223983,-0.410108846296362,-0.775399937942239,1.46208242021013,3,0.54211746830998
"3071","Itprid1",-0.249027410252835,-0.496536985720276,-0.307782545226671,-0.479866229842363,-0.496536985720276,2.02975015676242,3,0.961941456620128
"3072","Itprip",-0.622309625656673,0.493519841255463,-0.545965301839796,-0.293030304994229,-0.842176635884328,1.80996202711956,3,0.885148345320639
"3073","Itpripl2",-0.611267833204007,0.267210844213124,0.0817209776719179,-0.707805836899238,-0.852220176783405,1.82236202500161,3,0.860396289784685
"3074","Jade2",-0.494011050492359,-0.273350555995276,-0.605800101677119,0.478960558024509,-0.910293569557237,1.80449471969748,3,0.830791015261238
"3075","Jag1",-0.230332075982551,0.362532413111609,-0.641669653086965,-0.255098042544064,-1.04011232861236,1.80467968711433,3,0.920724089002292
"3076","Jak1",-0.123549245906801,-0.101273069313039,-0.244981084179528,-0.559366391824926,-0.912295903153897,1.94146569437819,3,0.975494102177587
"3077","Jak3",-0.622122781546112,0.967516604979662,-0.585335074302752,-0.521131547991826,-0.796974475607485,1.55804727446851,3,0.640099669051652
"3078","Jazf1",0.67670899085516,0.029923214414218,-0.683125521152688,-1.07245161602302,-0.565071902461547,1.61401683436787,3,0.666052633223413
"3079","Jcad",-0.596125697820527,0.488291238821384,-0.630391763960521,-0.510441001210949,-0.594000723871536,1.84266794804215,3,0.884738182258512
"3080","Jdp2",-0.498243270366748,0.608585814386786,-0.565104627621094,-0.271562354156349,-1.00148315689954,1.72780759465695,3,0.839167805991923
"3081","Jun",-0.144498621027785,-0.0597498028690097,-0.0608057340030235,-0.719098964362567,-0.916907251358117,1.9010603736205,3,0.938935929302097
"3082","Jup",-0.355676994951602,0.966563891497614,0.537491171447037,-0.564056675234219,-1.54943466843912,0.965113275680292,3,0.326497705803147
"3083","Kank3",-0.593518733664851,0.916473662557859,-0.733295487402279,-0.445394890184006,-0.735225367264034,1.59096081595731,3,0.66891103594641
"3084","Kank4",-0.500832598291772,-0.265800248460483,-0.58639722758627,-0.00107047246715197,-0.630210208778271,1.98431075558395,3,0.9598830796083
"3085","Kank4os",-0.457301756019434,-0.421807487321269,-0.464201330982601,-0.136529792721112,-0.54145925513515,2.02129962217957,3,0.964074505930787
"3086","Kat14",0.578249811728655,-0.669861642176911,-0.0254803349870664,0.567806394689801,-1.60236247555143,1.15164824629695,3,0.352370090981782
"3087","Kat6a",-0.00813469749094168,-0.393889188503255,0.00224572037482948,-0.275939385725049,-1.1688496303283,1.84456718167272,3,0.894563105117572
"3088","Kat8",-0.267601512678064,-0.792825940739226,-1.03331689875605,0.0435088647923743,0.273969673508936,1.77626581387202,3,0.639169076352275
"3089","Katnal1",-0.683065692478003,0.66537530974453,-1.39046934856391,0.694250618536873,-0.485801314458423,1.19971042721893,3,0.37508976325713
"3090","Kcna2",-0.219944456802752,0.0572509637361273,-0.697759476490267,-0.814053468345515,-0.257463530127614,1.93196996803002,3,0.906083565799465
"3091","Kcna3",-0.259898123598828,-0.550237892122839,0.284088820256986,-0.674341195746578,-0.698609595670926,1.89899798688219,3,0.841845566347396
"3092","Kcnh1",-0.368779576728195,-0.448106940213549,-0.435243800264308,-0.208572564290547,-0.566459196868299,2.0271620783649,3,0.971638606871252
"3093","Kcnk12",-0.411639073784564,-0.407485240372696,-0.407234772172345,-0.403233135769969,-0.411639073784564,2.04123129588414,3,0.964290965153229
"3094","Kcnmb2",-0.368091288324526,-0.434879959566862,-0.382262495475091,-0.420341219145196,-0.434879959566862,2.04045492207854,3,0.965272316502732
"3095","Kcnq5",-0.348095451960327,-0.38015197533457,-0.29436263897317,-0.496628963817036,-0.514543097378164,2.03378212746327,3,0.971380033348357
"3096","Kcns3",0.0686346079436637,-0.922592156001758,0.213132981049613,-0.276757504284784,-0.883057352158039,1.8006394234513,3,0.744009748292636
"3097","Kctd11",0.0882879275257828,-0.00406157009031687,-0.541949340443471,-0.415036869994917,-1.00330218666319,1.87606203966611,3,0.959945711363065
"3098","Kctd12",-0.426455813812339,0.130612159907795,-0.0460894927740932,-0.0949013790476752,-1.31366191068293,1.75049643640924,3,0.858146075215025
"3099","Kctd19",-0.554828509947458,0.161319881606264,-0.423066002721287,-0.626698517021257,-0.513856577793268,1.95712972587701,3,0.94742353419091
"3100","Kctd7",0.364877002290231,-0.185405259608543,-1.00358608154774,-0.693268237583329,-0.288557213549095,1.80593978999847,3,0.804671168243902
